WTA,Location,Tournament,Date,Tier,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,Wsets,Lsets,Comment,B365W,B365L,PSW,PSL,MaxW,MaxL,AvgW,AvgL
22,Rabat,Morocco Open,2023/5/21,WTA250,Outdoor,Clay,1st Round,3,Sherif M.,Baindl K.,55,973,80,748,6,1,6,3,,,2,0,Completed,1.29,3.75,1.29,3.97,1.29,4.25,1.26,3.73
22,Rabat,Morocco Open,2023/5/21,WTA250,Outdoor,Clay,1st Round,3,Jeanjean L.,Lee G.,129,539,376,142,7,6,5,7,6,3,2,1,Completed,1.29,3.75,1.28,4.01,1.29,4.01,1.26,3.76
22,Rabat,Morocco Open,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Riera J.,Mladenovic K.,195,358,165,420,6,3,6,0,,,2,0,Completed,1.67,2.2,1.75,2.19,1.8,2.3,1.7,2.12
22,Rabat,Morocco Open,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Stearns P.,Udvardy P.,69,806,95,675,6,1,6,1,,,2,0,Completed,1.33,3.4,1.33,3.58,1.36,3.58,1.32,3.26
22,Rabat,Morocco Open,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Fett J.,Nahimana S.,266,257,255,268,6,0,6,4,,,2,0,Completed,1.73,2.1,1.68,2.3,1.74,2.3,1.66,2.19
22,Rabat,Morocco Open,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Putintseva Y.,El Aouni A.,61,916,1230,6,6,1,6,4,,,2,0,Completed,1.01,26,1.01,23.56,1.02,42.48,1.01,18.47
22,Rabat,Morocco Open,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Trevisan M.,Parrizas Diaz N.,26,1608,93,679,6,2,,,,,1,0,Retired,1.62,2.3,1.52,2.69,1.64,2.69,1.54,2.44
22,Rabat,Morocco Open,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Stephens S.,Zvonareva V.,35,1280,1243,5,7,5,6,4,,,2,0,Completed,1.17,5,1.13,7.06,1.18,7.06,1.14,5.56
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Grabher J.,Bonaventure Y.,74,769,81,746,6,7,6,4,6,2,2,1,Completed,1.73,2.1,1.77,2.16,1.77,2.3,1.7,2.12
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Buyukakcay C.,Fruhvirtova L.,263,261,56,963,7,5,6,4,,,2,0,Completed,4,1.25,4.18,1.27,4.5,1.27,3.99,1.23
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Maria T.,Prozorova T.,64,855,287,225,7,5,6,7,6,0,2,1,Completed,2,1.8,2.04,1.85,2.14,1.85,2.02,1.77
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Babos T.,Khromacheva I.,237,290,297,199,6,4,6,1,,,2,0,Completed,1.29,3.75,1.32,3.65,1.32,3.85,1.28,3.56
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Bronzetti L.,Peterson R.,102,637,86,730,6,4,7,6,,,2,0,Completed,1.91,1.91,2.07,1.83,2.15,1.91,1.98,1.8
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Fernandez L.A.,Fita Boluda A.,51,1023,289,219,6,3,6,4,,,2,0,Completed,1.08,8,1.08,10.28,1.09,10.4,1.07,8.36
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Rakhimova K.,El Allami M.,85,735,N/A,N/A,6,3,6,3,,,2,0,Completed,1.02,21,1.02,29.97,1.02,29.97,1.01,17.85
22,Rabat,Morocco Open,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Parks A.,Tikhonova A.,49,1049,236,291,6,3,7,6,,,2,0,Completed,1.67,2.2,1.69,2.28,1.71,2.28,1.66,2.19
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Bronzetti L.,Maria T.,102,637,64,855,6,7,6,4,7,5,2,1,Completed,1.8,2,1.85,2.04,1.85,2.14,1.77,2.02
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Grabher J.,Buyukakcay C.,74,769,263,261,6,1,7,6,,,2,0,Completed,1.22,4.33,1.26,4.25,1.26,4.34,1.23,4.03
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Trevisan M.,Fett J.,26,1608,266,257,7,5,7,5,,,2,0,Completed,1.14,5.5,1.16,6.13,1.17,6.13,1.14,5.38
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Putintseva Y.,Jeanjean L.,61,916,129,539,6,2,6,1,,,2,0,Completed,1.29,3.75,1.28,4.07,1.3,4.07,1.26,3.73
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Stephens S.,Babos T.,35,1280,237,290,6,3,6,1,,,2,0,Completed,1.3,3.5,1.27,4.19,1.3,4.19,1.26,3.74
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Parks A.,Rakhimova K.,49,1049,85,735,6,4,6,1,,,2,0,Completed,2.3,1.62,2.5,1.59,2.5,1.65,2.35,1.57
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Riera J.,Sherif M.,195,358,55,973,7,5,7,5,,,2,0,Completed,4.33,1.22,4.8,1.22,4.8,1.25,4.23,1.21
22,Rabat,Morocco Open,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Stearns P.,Fernandez L.A.,69,806,51,1023,6,3,2,6,6,2,2,1,Completed,2.1,1.73,2.05,1.85,2.15,1.85,1.99,1.79
22,Rabat,Morocco Open,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Grabher J.,Trevisan M.,74,769,26,1608,6,3,,,,,1,0,Retired,3.4,1.33,3.16,1.41,3.4,1.41,3.06,1.36
22,Rabat,Morocco Open,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Riera J.,Putintseva Y.,195,358,61,916,5,7,6,4,6,2,2,1,Completed,3.5,1.3,3.87,1.3,3.87,1.33,3.39,1.3
22,Rabat,Morocco Open,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Bronzetti L.,Parks A.,102,637,49,1049,6,2,6,0,,,2,0,Completed,1.67,2.2,1.68,2.32,1.75,2.32,1.66,2.19
22,Rabat,Morocco Open,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Stephens S.,Stearns P.,35,1280,69,806,6,7,6,3,7,6,2,1,Completed,1.67,2.2,1.78,2.17,1.78,2.22,1.69,2.15
22,Rabat,Morocco Open,2023/5/26,WTA250,Outdoor,Clay,Semifinals,3,Grabher J.,Riera J.,74,769,195,358,6,1,3,6,7,6,2,1,Completed,1.67,2.2,1.74,2.23,1.74,2.28,1.68,2.18
22,Rabat,Morocco Open,2023/5/26,WTA250,Outdoor,Clay,Semifinals,3,Bronzetti L.,Stephens S.,102,637,35,1280,6,1,6,1,,,2,0,Completed,2.63,1.5,2.88,1.48,3,1.5,2.75,1.44
22,Rabat,Morocco Open,2023/5/27,WTA250,Outdoor,Clay,The Final,3,Bronzetti L.,Grabher J.,102,637,74,769,6,4,5,7,7,5,2,1,Completed,1.62,2.3,1.65,2.4,1.75,2.4,1.63,2.26
23,Strasbourg,Internationaux de Strasbourg,2023/5/21,WTA250,Outdoor,Clay,1st Round,3,Janicijevic S.,Dodin O.,188,369,121,567,2,6,6,1,6,4,2,1,Completed,2.75,1.44,2.58,1.56,2.85,1.56,2.64,1.47
23,Strasbourg,Internationaux de Strasbourg,2023/5/21,WTA250,Outdoor,Clay,1st Round,3,Kanepi K.,Wang Xin.,76,768,78,763,6,3,6,2,,,2,0,Completed,1.67,2.2,1.8,2.12,1.8,2.25,1.71,2.11
23,Strasbourg,Internationaux de Strasbourg,2023/5/21,WTA250,Outdoor,Clay,1st Round,3,Blinkova A.,Hesse A.,66,821,691,44,4,6,6,0,6,4,2,1,Completed,1.1,7,1.13,7.05,1.13,9.2,1.11,6.55
23,Strasbourg,Internationaux de Strasbourg,2023/5/21,WTA250,Outdoor,Clay,1st Round,3,Svitolina E.,Chirico L.,508,87,242,284,6,4,7,6,,,2,0,Completed,1.2,4.5,1.24,4.45,1.28,4.5,1.22,4.2
23,Strasbourg,Internationaux de Strasbourg,2023/5/21,WTA250,Outdoor,Clay,1st Round,3,Teichmann J.,Zanevska M.,75,768,88,717,4,6,6,3,6,4,2,1,Completed,1.57,2.38,1.65,2.38,1.65,2.5,1.59,2.33
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Pera B.,Chang S.,38,1237,259,264,6,4,4,6,6,1,2,1,Completed,1.14,5.5,1.15,6.01,1.22,6.01,1.14,5.46
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Routliffe E.,Hsieh S.W.,858,23,N/A,N/A,7,6,1,6,6,1,2,1,Completed,8,1.08,9.6,1.09,10.5,1.09,8.33,1.07
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Burel C.,Cirstea S.,122,566,31,1327,7,6,7,5,,,2,0,Completed,5.5,1.14,5.06,1.2,5.55,1.21,4.72,1.18
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Davis L.,Iliev S.,58,931,686,45,7,5,6,0,,,2,0,Completed,1.03,15,1.05,13.87,1.05,18,1.03,12.4
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Gracheva V.,Bai Z.,44,1102,209,337,6,3,3,6,7,6,2,1,Completed,1.14,5.5,1.17,5.57,1.2,7.07,1.14,5.57
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Navarro E.,Martincova T.,82,745,91,683,6,2,6,3,,,2,0,Completed,1.44,2.75,1.44,2.99,1.52,3.1,1.43,2.79
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Tomova V.,Cornet A.,71,797,59,920,3,6,6,4,7,5,2,1,Completed,2,1.8,2.23,1.72,2.25,1.8,2.11,1.71
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Friedsam A.L.,Zhang S.,92,680,30,1355,6,0,6,0,,,2,0,Completed,1.44,2.75,1.44,3,1.48,3.04,1.41,2.84
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Birrell K.,Malygina E.,111,590,362,150,6,2,6,3,,,2,0,Completed,1.4,3,1.4,3.19,1.4,3.29,1.37,3.02
23,Strasbourg,Internationaux de Strasbourg,2023/5/22,WTA250,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Gabueva A.,424,119,1321,3,6,3,6,1,,,2,0,Completed,1.05,11,1.06,12.8,1.07,13,1.05,10.41
23,Strasbourg,Internationaux de Strasbourg,2023/5/23,WTA250,Outdoor,Clay,1st Round,3,Linette M.,Bucsa C.,21,1825,67,820,4,6,6,2,6,2,2,1,Completed,1.36,3.2,1.4,3.18,1.42,3.32,1.37,3.02
23,Strasbourg,Internationaux de Strasbourg,2023/5/23,WTA250,Outdoor,Clay,2nd Round,3,Blinkova A.,Friedsam A.L.,66,821,92,680,6,4,7,6,,,2,0,Completed,2.38,1.57,2.59,1.56,2.6,1.63,2.43,1.54
23,Strasbourg,Internationaux de Strasbourg,2023/5/23,WTA250,Outdoor,Clay,2nd Round,3,Burel C.,Kanepi K.,122,566,76,768,7,5,7,6,,,2,0,Completed,2.38,1.57,2.24,1.72,2.4,1.72,2.22,1.65
23,Strasbourg,Internationaux de Strasbourg,2023/5/23,WTA250,Outdoor,Clay,2nd Round,3,Navarro E.,Teichmann J.,82,745,75,768,2,6,6,3,6,2,2,1,Completed,2,1.8,1.99,1.9,2.2,1.9,1.99,1.8
23,Strasbourg,Internationaux de Strasbourg,2023/5/23,WTA250,Outdoor,Clay,2nd Round,3,Pera B.,Birrell K.,38,1237,111,590,6,4,6,4,,,2,0,Completed,1.3,3.5,1.3,3.82,1.33,4,1.28,3.58
23,Strasbourg,Internationaux de Strasbourg,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Davis L.,Tomova V.,58,931,71,797,6,4,3,6,6,1,2,1,Completed,1.8,2,1.84,2.05,1.91,2.11,1.82,1.96
23,Strasbourg,Internationaux de Strasbourg,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Pavlyuchenkova A.,Linette M.,424,119,21,1825,6,3,6,2,,,2,0,Completed,2,1.8,1.98,1.91,2.14,1.91,2.01,1.78
23,Strasbourg,Internationaux de Strasbourg,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Svitolina E.,Routliffe E.,508,87,858,23,,,,,,,,,Walkover,1.03,15,1.03,22.61,1.03,22.61,1.02,12.94
23,Strasbourg,Internationaux de Strasbourg,2023/5/24,WTA250,Outdoor,Clay,2nd Round,3,Gracheva V.,Janicijevic S.,44,1102,188,369,6,2,6,1,,,2,0,Completed,1.25,4,1.28,4.03,1.28,4.15,1.25,3.88
23,Strasbourg,Internationaux de Strasbourg,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Blinkova A.,Navarro E.,66,821,82,745,6,4,6,4,,,2,0,Completed,2.75,1.44,3,1.45,3,1.48,2.75,1.44
23,Strasbourg,Internationaux de Strasbourg,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Davis L.,Pavlyuchenkova A.,58,931,424,119,1,6,7,6,6,0,2,1,Completed,2.75,1.44,2.69,1.53,2.78,1.53,2.63,1.47
23,Strasbourg,Internationaux de Strasbourg,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Svitolina E.,Gracheva V.,508,87,44,1102,6,3,6,4,,,2,0,Completed,2.3,1.62,2.36,1.67,2.36,1.71,2.23,1.64
23,Strasbourg,Internationaux de Strasbourg,2023/5/25,WTA250,Outdoor,Clay,Quarterfinals,3,Burel C.,Pera B.,122,566,38,1237,6,2,3,6,6,4,2,1,Completed,2.75,1.44,2.81,1.5,2.81,1.52,2.68,1.46
23,Strasbourg,Internationaux de Strasbourg,2023/5/26,WTA250,Outdoor,Clay,Semifinals,3,Blinkova A.,Davis L.,66,821,58,931,6,2,6,2,,,2,0,Completed,2,1.8,2.11,1.82,2.12,1.86,2.01,1.79
23,Strasbourg,Internationaux de Strasbourg,2023/5/26,WTA250,Outdoor,Clay,Semifinals,3,Svitolina E.,Burel C.,508,87,122,566,4,6,7,5,6,3,2,1,Completed,1.5,2.63,1.52,2.78,1.56,2.81,1.48,2.64
23,Strasbourg,Internationaux de Strasbourg,2023/5/27,WTA250,Outdoor,Clay,The Final,3,Svitolina E.,Blinkova A.,508,87,66,821,6,2,6,3,,,2,0,Completed,1.73,2.1,1.81,2.12,1.81,2.27,1.7,2.14
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Frech M.,Zhang S.,88,31,720,1355,6,1,6,1,,,2,0,Completed,1.25,4,1.31,3.86,1.31,4.25,1.27,3.76
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Hunter S.,Parrizas Diaz N.,204,94,346,679,4,6,6,2,6,4,2,1,Completed,1.91,1.91,1.96,1.94,2,1.95,1.92,1.88
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Shymanovich I.,Udvardy P.,214,97,335,675,6,7,6,3,6,1,2,1,Completed,1.44,2.75,1.46,2.94,1.46,3,1.43,2.83
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Sabalenka A.,Kostyuk M.,2,39,7541,1225,6,3,6,2,,,2,0,Completed,1.11,6.5,1.15,6.51,1.16,6.51,1.13,5.87
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Podoroska N.,Ponchet J.,103,123,639,566,6,0,6,2,,,2,0,Completed,1.67,2.2,1.77,2.17,1.77,2.35,1.7,2.15
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Rakhimova K.,Bejlek S.,82,182,750,385,6,0,6,3,,,2,0,Completed,1.8,2,1.83,2.09,1.91,2.09,1.81,2
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Mertens E.,Hruncakova V.,28,136,1439,520,6,1,6,4,,,2,0,Completed,1.11,6.5,1.12,7.89,1.12,8.25,1.1,6.98
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Muchova K.,Sakkari M.,43,8,1125,3391,7,6,7,5,,,2,0,Completed,1.91,1.91,1.93,1.95,2.05,1.95,1.93,1.87
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Fernandez L.A.,Linette M.,49,21,1052,1825,6,3,1,6,6,3,2,1,Completed,1.91,1.91,1.93,1.95,2,1.95,1.9,1.9
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Jeanjean L.,Birrell K.,124,110,561,607,6,4,6,7,6,3,2,1,Completed,2,1.8,2.05,1.85,2.1,1.87,1.97,1.83
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Giorgi C.,Cornet A.,37,62,1278,920,6,3,6,4,,,2,0,Completed,1.44,2.75,1.44,2.99,1.45,3,1.43,2.8
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Zheng Q.,Zidansek T.,19,112,1998,604,6,3,6,1,,,2,0,Completed,1.2,4.5,1.26,4.28,1.26,4.6,1.23,4.18
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Tauson C.,Sasnovich A.,127,51,541,1034,6,2,6,0,,,2,0,Completed,1.62,2.3,1.6,2.49,1.66,2.49,1.59,2.35
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Potapova A.,Townsend T.,25,109,1665,609,6,1,6,2,,,2,0,Completed,1.44,2.75,1.53,2.65,1.55,2.75,1.5,2.57
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Errani S.,Teichmann J.,73,77,802,785,3,6,6,4,6,2,2,1,Completed,3.2,1.36,3.22,1.39,3.4,1.44,3.13,1.36
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Sherif M.,Brengle M.,54,95,990,677,6,3,6,1,,,2,0,Completed,1.29,3.75,1.26,4.3,1.29,4.33,1.24,4.02
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Begu I.,Bondar A.,27,104,1452,635,6,4,6,2,,,2,0,Completed,1.36,3.2,1.33,3.64,1.36,3.64,1.32,3.39
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Samsonova L.,Volynets K.,15,92,2236,690,6,0,6,1,,,2,0,Completed,1.29,3.75,1.29,3.93,1.3,4,1.27,3.73
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Pegula J.,Collins D.,3,46,5205,1073,6,4,6,2,,,2,0,Completed,1.2,4.5,1.26,4.23,1.26,4.5,1.23,4.13
24,Paris,French Open,2023/5/28,Grand Slam,Outdoor,Clay,1st Round,3,Kasatkina D.,Niemeier J.,9,76,3275,789,6,3,6,4,,,2,0,Completed,1.25,4,1.3,3.83,1.39,4,1.28,3.67
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Day K.,Mladenovic K.,138,166,509,420,7,5,6,1,,,2,0,Completed,1.17,5,1.24,4.44,1.24,5.05,1.21,4.39
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Vekic D.,Yastremska D.,22,144,1813,480,6,2,7,5,,,2,0,Completed,1.53,2.5,1.58,2.53,1.6,2.63,1.54,2.48
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Osorio M.,Bogdan A.,86,63,739,918,3,6,6,3,7,5,2,1,Completed,1.57,2.38,1.61,2.46,1.61,2.55,1.58,2.39
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Keys M.,Kanepi K.,20,74,1861,797,6,1,3,6,6,1,2,1,Completed,1.2,4.5,1.27,4.12,1.29,4.54,1.26,3.88
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Pera B.,Kontaveit A.,36,78,1284,779,7,6,6,2,,,2,0,Completed,1.8,2,1.8,2.11,1.85,2.11,1.78,2.03
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Pavlyuchenkova A.,Fruhvirtova L.,333,59,179,963,6,2,6,2,,,2,0,Completed,1.36,3.2,1.31,3.73,1.36,4.05,1.29,3.62
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Stephens S.,Pliskova Ka.,30,16,1360,2160,6,0,6,4,,,2,0,Completed,2.1,1.73,1.97,1.92,2.12,1.92,1.98,1.82
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Vondrousova M.,Parks A.,60,45,936,1097,6,4,6,0,,,2,0,Completed,1.07,9,1.08,9.77,1.09,9.77,1.07,8.37
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Shnaider D.,Marino R.,108,81,616,758,6,3,7,5,,,2,0,Completed,1.44,2.75,1.45,2.93,1.5,2.93,1.44,2.79
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Avanesyan E.,Bencic B.,134,12,522,2750,6,3,2,6,6,4,2,1,Completed,6.5,1.11,6.6,1.14,7,1.14,6.16,1.12
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Gracheva V.,Galfi D.,41,98,1147,674,6,4,2,6,6,1,2,1,Completed,1.29,3.75,1.33,3.62,1.35,3.75,1.31,3.41
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Putintseva Y.,Zanevska M.,58,89,975,717,7,5,7,6,,,2,0,Completed,1.53,2.5,1.63,2.41,1.67,2.59,1.58,2.37
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Svitolina E.,Trevisan M.,192,24,367,1667,6,2,6,2,,,2,0,Completed,1.73,2.1,1.76,2.17,1.76,2.25,1.72,2.12
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Bolsova A.,Kucova K.,131,451,531,112,6,2,6,1,,,2,0,Completed,1.36,3.2,1.35,3.47,1.41,3.47,1.33,3.28
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Stearns P.,Siniakova K.,69,48,851,1057,7,6,6,2,,,2,0,Completed,1.4,3,1.42,3.08,1.42,3.1,1.4,2.94
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Garcia C.,Wang Xiy.,5,64,5025,909,7,6,4,6,6,4,2,1,Completed,1.36,3.2,1.38,3.3,1.41,3.3,1.36,3.13
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Friedsam A.L.,Hibino N.,91,113,698,589,6,3,3,6,6,4,2,1,Completed,1.57,2.38,1.53,2.66,1.59,2.66,1.53,2.48
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Blinkova A.,Bonaventure Y.,56,84,983,746,6,2,6,0,,,2,0,Completed,1.44,2.75,1.48,2.83,1.48,2.85,1.45,2.76
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Haddad Maia B.,Maria T.,14,67,2420,855,6,0,6,1,,,2,0,Completed,1.22,4.33,1.23,4.56,1.27,4.56,1.22,4.28
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Schmiedlova A.,Kudermetova V.,100,11,666,2950,6,3,6,1,,,2,0,Completed,7,1.1,7.87,1.11,7.87,1.12,6.88,1.1
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Alexandrova E.,Tomova V.,23,72,1725,809,6,1,2,6,6,1,2,1,Completed,1.29,3.75,1.31,3.76,1.34,3.84,1.29,3.6
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Cocciaretto E.,Kvitova P.,44,10,1115,3162,6,3,6,4,,,2,0,Completed,2,1.8,2.01,1.88,2.15,1.88,2,1.8
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Waltert S.,Mandlik E.,128,119,540,574,6,1,4,6,6,2,2,1,Completed,1.91,1.91,2.01,1.88,2.05,1.91,1.96,1.83
24,Paris,French Open,2023/5/29,Grand Slam,Outdoor,Clay,1st Round,3,Ostapenko J.,Martincova T.,86,93,739,683,6,3,7,5,,,2,0,Completed,1.14,5.5,1.14,6.59,1.17,6.85,1.13,5.91
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Andreeva M.,Riske-Amritraj A.,143,85,481,741,6,2,6,1,,,2,0,Completed,1.06,10,1.08,9.35,1.1,10.25,1.07,8.61
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Peterson R.,Ferro F.,87,465,730,103,6,2,6,0,,,2,0,Completed,1.73,2.1,1.7,2.27,1.73,2.4,1.66,2.22
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Wang Xin.,Bouzkova M.,80,33,763,1318,6,4,7,6,,,2,0,Completed,3.75,1.29,4.01,1.28,4.2,1.33,3.79,1.27
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Parry D.,Kalinina A.,79,26,764,1657,6,2,6,3,,,2,0,Completed,3,1.4,3.18,1.4,3.25,1.45,3.01,1.38
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Jabeur O.,Bronzetti L.,7,65,3541,902,6,4,6,1,,,2,0,Completed,1.2,4.5,1.27,4.1,1.29,4.5,1.24,4.01
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Danilovic O.,Baindl K.,105,83,625,748,6,3,6,2,,,2,0,Completed,1.2,4.5,1.2,5.05,1.25,5.1,1.19,4.65
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Dodin O.,Janicijevic S.,122,179,567,398,0,6,6,2,6,1,2,1,Completed,1.62,2.3,1.63,2.41,1.63,2.5,1.6,2.33
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Gauff C.,Masarova R.,6,71,4305,816,3,6,6,1,6,2,2,1,Completed,1.25,4,1.32,3.72,1.32,4,1.29,3.6
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Noskova L.,Kovinic D.,50,68,1050,852,6,3,2,1,,,1,0,Retired,1.73,2.1,1.74,2.2,1.74,2.3,1.69,2.16
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Grabher J.,Rus A.,61,114,929,586,6,2,6,3,,,2,0,Completed,2.5,1.53,2.74,1.51,2.75,1.58,2.57,1.51
24,Paris,French Open,2023/5/30,Grand Slam,Outdoor,Clay,1st Round,3,Sorribes Tormo S.,Burel C.,132,96,529,675,7,6,6,2,,,2,0,Completed,1.44,2.75,1.42,3.06,1.52,3.09,1.46,2.71
